Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2024-07-26T20:02:13.135+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 4
}"
"2024-07-26T20:02:25.163+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 4
}"
"2024-07-26T20:03:19.036+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 2
}"
"2024-07-26T20:03:33.749+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
"2024-07-26T20:03:53.741+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_height"": 4,
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_height"": 5,
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
"2024-07-26T20:04:03.441+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-8355590087138426360]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
"2024-07-26T20:06:40.417+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-6004958647070739804]","","","EDIT","{
  ""lift_height"": 4,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_height"": 5,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
"2024-07-26T20:06:50.986+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-6004958647070739804]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": -1,
  ""lift_offset_z"": 3
}"
"2024-07-26T20:16:19.371+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""is_double_sided"": false
}","{
  ""lift_offset_x"": 2,
  ""is_double_sided"": true
}"
"2024-07-26T20:16:35.770+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""is_double_sided"": false
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": 2,
  ""is_double_sided"": true
}"
