Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-08-27T14:18:52.698+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockLiftTrackFloor$TileEntityLiftTrackFloor","","","(-98, 1, 56)","EDIT","{
  ""floor_number"": ""F1""
}","{
  ""floor_number"": 1
}"
"2023-08-27T14:36:17.529+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(15, 0, 67)
(30, 0, 67)","CREATE","{}","{
  ""type"": ""SIDING"",
  ""one_way"": false
}"
"2023-08-27T14:36:31.379+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-65, 0, 67)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T14:37:03.378+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Depot","[-3640248893867873562]","车厂","","EDIT","{
  ""x_min"": -94,
  ""z_min"": 40,
  ""x_max"": -24,
  ""z_max"": 94
}","{
  ""x_min"": -4,
  ""z_min"": 47,
  ""x_max"": 62,
  ""z_max"": 87
}"
"2023-08-27T14:37:31.668+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-65, 0, 67)
(-79, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": true
}"
"2023-08-27T14:38:10.814+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""is_manual"": false
}","{
  ""is_manual"": true
}"
"2023-08-27T14:39:32.555+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-79, 0, 67)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T14:39:44.262+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-65, 0, 67)
(15, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T14:39:53.622+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-65, 0, 67)
(-79, 0, 67)","CREATE","{}","{
  ""type"": ""WOODEN"",
  ""one_way"": false
}"
"2023-08-27T14:41:55.553+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""unlimited_trains"": false,
  ""is_manual"": true
}","{
  ""unlimited_trains"": true,
  ""is_manual"": false
}"
"2023-08-27T14:45:04.607+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""unlimited_trains"": true,
  ""is_manual"": false
}","{
  ""unlimited_trains"": false,
  ""is_manual"": true
}"
"2023-08-27T14:47:45.599+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""max_trains"": 0,
  ""is_manual"": true
}","{
  ""max_trains"": 5,
  ""is_manual"": false
}"
"2023-08-27T14:48:04.276+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""max_trains"": 5,
  ""is_manual"": false
}","{
  ""max_trains"": 0,
  ""is_manual"": true
}"
"2023-08-27T14:51:36.184+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""max_manual_speed"": 0
}","{
  ""max_manual_speed"": 7
}"
"2023-08-27T14:54:50.904+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""max_trains"": 0,
  ""is_manual"": true
}","{
  ""max_trains"": 5,
  ""is_manual"": false
}"
"2023-08-27T14:56:37.117+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-191, 0, 69)
(-326, 0, 69)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-08-27T14:56:57.365+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Rail","","","(-191, 0, 65)
(-326, 0, 65)","CREATE","{}","{
  ""type"": ""DIAMOND"",
  ""one_way"": true
}"
"2023-08-27T14:57:48.367+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-1230434776286643996]","1号线 Line 1 下行","","EDIT","{
  ""route_type"": ""NORMAL""
}","{
  ""route_type"": ""HIGH_SPEED""
}"
"2023-08-27T14:57:52.615+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Route","[-8139665227481562803]","1号线 Line1 上行","","EDIT","{
  ""route_type"": ""NORMAL""
}","{
  ""route_type"": ""HIGH_SPEED""
}"
"2023-08-27T14:58:20.949+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.data.Siding","[1711670119915405891]","1","","EDIT","{
  ""acceleration_constant"": 0.009999999776482582
}","{
  ""acceleration_constant"": 0.013000000268220901
}"
