Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2024-07-26T20:22:02.358+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2024-07-26T20:22:30.577+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_offset_x"": 0
}","{
  ""lift_width"": 3,
  ""lift_offset_x"": 2
}"
"2024-07-26T20:22:55.671+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_z"": 0
}","{
  ""lift_offset_z"": -1
}"
"2024-07-26T20:23:08.556+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_offset_x"": 2,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
"2024-07-26T20:23:28.305+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_depth"": 3,
  ""lift_offset_x"": 2,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
"2024-07-26T20:24:08.899+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_depth"": 4,
  ""lift_offset_x"": 3,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
"2024-07-26T20:24:32.979+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_depth"": 3,
  ""lift_offset_x"": 3,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
"2024-07-26T20:26:00.449+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_depth"": 2,
  ""lift_offset_x"": 0
}","{
  ""lift_depth"": 4,
  ""lift_offset_x"": 4
}"
"2024-07-26T20:26:25.236+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_height"": 4,
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0
}","{
  ""lift_height"": 16,
  ""lift_width"": 16,
  ""lift_depth"": 16,
  ""lift_offset_x"": -1
}"
"2024-07-26T20:27:54.216+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": -1
}"
"2024-07-26T20:28:07.659+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2024-07-26T20:28:40.635+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""is_double_sided"": false
}","{
  ""lift_offset_x"": 2,
  ""is_double_sided"": true
}"
"2024-07-26T20:29:02.076+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""is_double_sided"": false
}","{
  ""lift_offset_x"": 2,
  ""is_double_sided"": true
}"
"2024-07-26T20:30:22.638+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2024-07-26T20:30:44.818+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_offset_x"": 2,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
"2024-07-26T20:31:26.738+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_offset_x"": 0
}","{
  ""lift_offset_x"": 2
}"
"2024-07-26T20:32:01.876+08:00","karlukle","00000000-0000-3008-999a-564175cb4629","mtr.data.LiftServer","[-7853288452010161940]","","","EDIT","{
  ""lift_width"": 2,
  ""lift_depth"": 2,
  ""lift_offset_x"": 0,
  ""lift_offset_z"": 0,
  ""is_double_sided"": false
}","{
  ""lift_width"": 3,
  ""lift_depth"": 3,
  ""lift_offset_x"": 3,
  ""lift_offset_z"": -1,
  ""is_double_sided"": true
}"
